,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
611,Deepspeech,5.2,0.248193034219,0.280200779848,11,FlexiBO+GP-Ratio,0.037271751553,26.0,11.0,0.44476392201
612,Deepspeech,0.0,0.314439832872,0.333087180019,12,FlexiBO+GP-Ratio,0.0345234493744,26.0,12.0,0.443333376383
613,Deepspeech,0.0,0.238473309401,0.325298349322,13,FlexiBO+GP-Ratio,0.0177269826736,26.0,13.0,0.443333376383
614,Deepspeech,0.0,0.271476992439,0.342013478253,14,FlexiBO+GP-Ratio,0.0494850294755,26.0,14.0,0.443333376383
615,Deepspeech,0.0,0.361701283965,0.368267877645,15,FlexiBO+GP-Ratio,0.0200387417883,26.0,15.0,0.443333376383
616,Deepspeech,0.0,0.267297983945,0.439056728139,16,FlexiBO+GP-Ratio,0.0129837242939,26.0,16.0,0.443333376383
617,Deepspeech,0.0,0.370132056094,0.363619665744,17,FlexiBO+GP-Ratio,0.0490642965438,26.0,17.0,0.443333376383
618,Deepspeech,5.2,0.259976234942,0.303334460757,18,FlexiBO+GP-Ratio,0.0444758495662,31.2,18.0,0.443333376383
619,Deepspeech,5.2,0.343136451532,0.317097474695,19,FlexiBO+GP-Ratio,0.0305635289988,36.4,19.0,0.443333376383
620,Deepspeech,0.0,0.31492149142,0.398487240416,20,FlexiBO+GP-Ratio,0.0375642256891,36.4,20.0,0.443333376383
621,Deepspeech,5.2,0.356619708081,0.374265792512,21,FlexiBO+GP-Ratio,0.0127811740235,41.6,21.0,0.443333376383
622,Deepspeech,5.2,0.279438598833,0.293415477834,22,FlexiBO+GP-Ratio,0.0245987373834,46.8,22.0,0.443333376383
623,Deepspeech,0.0,0.228695127454,0.398783372259,23,FlexiBO+GP-Ratio,0.0155190989394,46.8,23.0,0.443333376383
624,Deepspeech,0.0,0.281053151448,0.390964857931,24,FlexiBO+GP-Ratio,0.00695711955529,46.8,24.0,0.440105471907
625,Deepspeech,0.0,0.242158009445,0.306562386659,25,FlexiBO+GP-Ratio,0.00130737984698,46.8,25.0,0.440105471907
626,Deepspeech,0.0,0.249568905873,0.297406724394,26,FlexiBO+GP-Ratio,0.0397419313289,46.8,26.0,0.440036009622
627,Deepspeech,5.2,0.324765451806,0.325807343095,27,FlexiBO+GP-Ratio,0.0081312262051,52.0,27.0,0.440036009622
628,Deepspeech,0.0,0.246519800595,0.41251712558,28,FlexiBO+GP-Ratio,0.0126275600098,52.0,28.0,0.440036009622
629,Deepspeech,5.2,0.250628719785,0.387167754399,29,FlexiBO+GP-Ratio,0.0371455629493,57.2,29.0,0.440036009622
630,Deepspeech,0.0,0.263489299654,0.357653499169,30,FlexiBO+GP-Ratio,0.0371675217174,57.2,30.0,0.440036009622
631,Deepspeech,0.0,0.262867126673,0.278404574619,31,FlexiBO+GP-Ratio,0.0038390944543,57.2,31.0,0.440036009622
632,Deepspeech,0.0,0.258985269957,0.350338065577,32,FlexiBO+GP-Ratio,0.0367090083228,57.2,32.0,0.439975452984
633,Deepspeech,0.0,0.300395876225,0.319071819157,33,FlexiBO+GP-Ratio,0.0432383841849,57.2,33.0,0.439975452984
634,Deepspeech,0.0,0.292739677794,0.406919696161,34,FlexiBO+GP-Ratio,0.0311322587005,57.2,34.0,0.439975452984
635,Deepspeech,5.2,0.247322666001,0.351519749304,35,FlexiBO+GP-Ratio,0.0116345461136,62.4,35.0,0.439975452984
636,Deepspeech,0.0,0.248606917557,0.418397329933,36,FlexiBO+GP-Ratio,0.0369043446476,62.4,36.0,0.439975452984
637,Deepspeech,0.0,0.265546698436,0.436006229315,37,FlexiBO+GP-Ratio,0.00439504430434,62.4,37.0,0.439975452984
638,Deepspeech,5.2,0.28178695158,0.296110960197,38,FlexiBO+GP-Ratio,0.0183869421586,67.6,38.0,0.439975452984
639,Deepspeech,5.2,0.36470995952,0.28752158661,39,FlexiBO+GP-Ratio,0.00977497987266,72.8,39.0,0.439975452984
640,Deepspeech,0.0,0.262712977876,0.433128602666,40,FlexiBO+GP-Ratio,0.0235272792119,72.8,40.0,0.439975452984
641,Deepspeech,0.0,0.288954446748,0.371718651704,41,FlexiBO+GP-Ratio,0.0232834834717,72.8,41.0,0.439975452984
642,Deepspeech,0.0,0.236348416267,0.281992423857,42,FlexiBO+GP-Ratio,0.034473489523,72.8,42.0,0.439975452984
643,Deepspeech,0.0,0.397110886099,0.302848453079,43,FlexiBO+GP-Ratio,0.0386820246213,72.8,43.0,0.439614758177
644,Deepspeech,0.0,0.287544842775,0.333910291579,44,FlexiBO+GP-Ratio,0.00346862206614,72.8,44.0,0.439614758177
645,Deepspeech,0.0,0.249041872075,0.434306887481,45,FlexiBO+GP-Ratio,0.0217721774446,72.8,45.0,0.439614758177
646,Deepspeech,0.0,0.319957576559,0.311834618616,46,FlexiBO+GP-Ratio,0.0336837772653,72.8,46.0,0.439614758177
647,Deepspeech,5.2,0.25250580183,0.323309931478,47,FlexiBO+GP-Ratio,0.0490722111322,78.0,47.0,0.439614758177
648,Deepspeech,0.0,0.287631749986,0.274561543436,48,FlexiBO+GP-Ratio,0.0173329034757,78.0,48.0,0.439614758177
649,Deepspeech,0.0,0.37727468939,0.313619969206,49,FlexiBO+GP-Ratio,0.0426516649549,78.0,49.0,0.43958036678
650,Deepspeech,0.0,0.264359670449,0.315840376394,50,FlexiBO+GP-Ratio,0.0267648540776,78.0,50.0,0.43958036678
651,Deepspeech,5.2,0.236448645834,0.301419674573,51,FlexiBO+GP-Ratio,0.00750822068466,83.2,51.0,0.43958036678
652,Deepspeech,0.0,0.350505890271,0.363906669546,52,FlexiBO+GP-Ratio,0.0278236115876,83.2,52.0,0.43958036678
653,Deepspeech,5.2,0.268766455765,0.305450583585,53,FlexiBO+GP-Ratio,0.0121573222077,88.4,53.0,0.43958036678
654,Deepspeech,5.2,0.258463600099,0.298086702607,54,FlexiBO+GP-Ratio,0.011855589809,93.6,54.0,0.43958036678
655,Deepspeech,0.0,0.268705181493,0.338693394987,55,FlexiBO+GP-Ratio,0.0424676383162,93.6,55.0,0.43958036678
656,Deepspeech,0.0,0.268227939806,0.395440996094,56,FlexiBO+GP-Ratio,0.0206145506416,93.6,56.0,0.43958036678
657,Deepspeech,5.2,0.261491680876,0.375960441697,57,FlexiBO+GP-Ratio,0.0189504511682,98.8,57.0,0.43958036678
658,Deepspeech,5.2,0.248851541965,0.273973070959,58,FlexiBO+GP-Ratio,0.0413989141148,104.0,58.0,0.43958036678
659,Deepspeech,5.2,0.251432754989,0.328722615637,59,FlexiBO+GP-Ratio,0.0324246301622,109.2,59.0,0.439378071023
660,Deepspeech,0.0,0.25407177992,0.346407432561,60,FlexiBO+GP-Ratio,0.0465891566846,109.2,60.0,0.439378071023
661,Deepspeech,5.2,0.255105639661,0.307757572233,61,FlexiBO+GP-Ratio,0.0442776764567,114.4,61.0,0.439378071023
662,Deepspeech,5.2,0.252158028258,0.29006984211,62,FlexiBO+GP-Ratio,0.0423822505151,119.6,62.0,0.439378071023
663,Deepspeech,0.0,0.372711763901,0.32801524397,63,FlexiBO+GP-Ratio,0.0493304229346,119.6,63.0,0.439378071023
664,Deepspeech,5.2,0.306675037232,0.327606196714,64,FlexiBO+GP-Ratio,0.0283161441842,124.8,64.0,0.439378071023
665,Deepspeech,0.0,0.22578182163,0.384794157957,65,FlexiBO+GP-Ratio,0.0486701119225,124.8,65.0,0.439378071023
666,Deepspeech,0.0,0.259657303906,0.297319941317,66,FlexiBO+GP-Ratio,0.0161766072243,124.8,66.0,0.437510680811
667,Deepspeech,5.2,0.29763990931,0.31870050636,67,FlexiBO+GP-Ratio,0.0444021344418,130.0,67.0,0.437510680811
668,Deepspeech,0.0,0.258839038449,0.277723942217,68,FlexiBO+GP-Ratio,0.0136051848292,130.0,68.0,0.437510680811
669,Deepspeech,0.0,0.303915332799,0.267674852395,69,FlexiBO+GP-Ratio,0.00563951378268,130.0,69.0,0.437510680811
670,Deepspeech,5.2,0.268870511241,0.377976255922,70,FlexiBO+GP-Ratio,0.0497626535179,135.2,70.0,0.434728420593
671,Deepspeech,0.0,0.236959059524,0.363891303346,71,FlexiBO+GP-Ratio,0.0327978696054,135.2,71.0,0.434728420593
672,Deepspeech,0.0,0.312592956556,0.32282291067,72,FlexiBO+GP-Ratio,0.0410176248339,135.2,72.0,0.434728420593
673,Deepspeech,0.0,0.286186378898,0.271571818288,73,FlexiBO+GP-Ratio,0.0409145061004,135.2,73.0,0.434728420593
674,Deepspeech,0.0,0.317993589277,0.364222484945,74,FlexiBO+GP-Ratio,0.0251544764834,135.2,74.0,0.434702727204
675,Deepspeech,0.0,0.228659259974,0.297390874614,75,FlexiBO+GP-Ratio,0.0200676802984,135.2,75.0,0.434702727204
676,Deepspeech,0.0,0.228594033252,0.297881516727,76,FlexiBO+GP-Ratio,0.0335202193386,135.2,76.0,0.434068119643
677,Deepspeech,0.0,0.285592555509,0.331757958985,77,FlexiBO+GP-Ratio,0.00429445370772,135.2,77.0,0.434062450616
678,Deepspeech,0.0,0.248639378722,0.356744920446,78,FlexiBO+GP-Ratio,0.0319110888413,135.2,78.0,0.434062450616
679,Deepspeech,0.0,0.266080398226,0.382613793167,79,FlexiBO+GP-Ratio,0.0106384903622,135.2,79.0,0.434062450616
680,Deepspeech,0.0,0.291137099608,0.300605055046,80,FlexiBO+GP-Ratio,0.00139028840734,135.2,80.0,0.434062450616
681,Deepspeech,5.2,0.256457466585,0.298528212075,81,FlexiBO+GP-Ratio,0.00967827809746,140.4,81.0,0.434062450616
682,Deepspeech,5.2,0.217236492308,0.275183085928,82,FlexiBO+GP-Ratio,0.00179341366392,145.6,82.0,0.434062450616
683,Deepspeech,0.0,0.285592783079,0.319302679866,83,FlexiBO+GP-Ratio,0.03205672694,145.6,83.0,0.427304203957
684,Deepspeech,0.0,0.264481901868,0.387349956501,84,FlexiBO+GP-Ratio,0.0199972646029,145.6,84.0,0.427304203957
685,Deepspeech,0.0,0.274094519647,0.376457200704,85,FlexiBO+GP-Ratio,0.048803425072,145.6,85.0,0.427304203957
686,Deepspeech,5.2,0.289127671799,0.280135357554,86,FlexiBO+GP-Ratio,0.0185990970069,150.8,86.0,0.427304203957
687,Deepspeech,0.0,0.324027843476,0.267437320252,87,FlexiBO+GP-Ratio,0.0394430092545,150.8,87.0,0.427304203957
688,Deepspeech,0.0,0.311678633266,0.398180237499,88,FlexiBO+GP-Ratio,0.0433308397187,150.8,88.0,0.427143638842
689,Deepspeech,5.2,0.29424144202,0.295935143366,89,FlexiBO+GP-Ratio,0.0230377147318,156.0,89.0,0.427143638842
690,Deepspeech,0.0,0.303398449847,0.332685956596,90,FlexiBO+GP-Ratio,0.0259605566075,156.0,90.0,0.427143638842
691,Deepspeech,0.0,0.375126551037,0.331992963688,91,FlexiBO+GP-Ratio,0.00659712710054,156.0,91.0,0.427143638842
692,Deepspeech,0.0,0.29446626719,0.297542205422,92,FlexiBO+GP-Ratio,0.00302723191824,156.0,92.0,0.427143638842
693,Deepspeech,0.0,0.305359083684,0.355789106998,93,FlexiBO+GP-Ratio,0.0261976720962,156.0,93.0,0.427143638842
694,Deepspeech,5.2,0.278549194857,0.285354090916,94,FlexiBO+GP-Ratio,0.00477181620629,161.2,94.0,0.427143638842
695,Deepspeech,0.0,0.274132710187,0.322787437961,95,FlexiBO+GP-Ratio,0.00387884240433,161.2,95.0,0.427143638842
696,Deepspeech,0.0,0.307056491422,0.358947714291,96,FlexiBO+GP-Ratio,0.00525426179233,161.2,96.0,0.427143638842
697,Deepspeech,5.2,0.280175244663,0.313537626668,97,FlexiBO+GP-Ratio,0.0213447336279,166.4,97.0,0.427143638842
698,Deepspeech,0.0,0.341702064426,0.314553713076,98,FlexiBO+GP-Ratio,0.00173804429686,166.4,98.0,0.427143638842
699,Deepspeech,0.0,0.317877147751,0.298155825341,99,FlexiBO+GP-Ratio,0.0378294067142,166.4,99.0,0.427143638842
700,Deepspeech,5.2,0.287420362425,0.43218671776,100,FlexiBO+GP-Ratio,0.0255207113051,171.6,100.0,0.427143638842
701,Deepspeech,0.0,0.270755939911,0.270089929738,101,FlexiBO+GP-Ratio,0.0137043802107,171.6,101.0,0.427143638842
702,Deepspeech,0.0,0.248611670007,0.293286887518,102,FlexiBO+GP-Ratio,0.0343700925992,171.6,102.0,0.427057447935
703,Deepspeech,5.2,0.318022954257,0.34369987673,103,FlexiBO+GP-Ratio,0.0115229030844,176.8,103.0,0.427057447935
704,Deepspeech,0.0,0.272575986725,0.385648051824,104,FlexiBO+GP-Ratio,0.00312201261833,176.8,104.0,0.427057447935
705,Deepspeech,0.0,0.266584822637,0.279350818907,105,FlexiBO+GP-Ratio,0.0284420608482,176.8,105.0,0.427057447935
706,Deepspeech,0.0,0.267197493137,0.362057176121,106,FlexiBO+GP-Ratio,0.00140489885376,176.8,106.0,0.427057447935
707,Deepspeech,5.2,0.280173132787,0.410496352214,107,FlexiBO+GP-Ratio,0.0131062197817,182.0,107.0,0.427057447935
708,Deepspeech,5.2,0.327773518055,0.300441600439,108,FlexiBO+GP-Ratio,0.0300584474918,187.2,108.0,0.427057447935
709,Deepspeech,0.0,0.304142062242,0.273991618641,109,FlexiBO+GP-Ratio,0.0395490020599,187.2,109.0,0.427057447935
710,Deepspeech,0.0,0.238197069602,0.319015305973,110,FlexiBO+GP-Ratio,0.0217735515131,187.2,110.0,0.427057447935
711,Deepspeech,0.0,0.265654279481,0.432139964301,111,FlexiBO+GP-Ratio,0.0371638130355,187.2,111.0,0.427057447935
712,Deepspeech,0.0,0.225195035512,0.331236808687,112,FlexiBO+GP-Ratio,0.0421259478031,187.2,112.0,0.427057447935
713,Deepspeech,0.0,0.272341158551,0.389891637187,113,FlexiBO+GP-Ratio,0.0460089072243,187.2,113.0,0.427057447935
714,Deepspeech,5.2,0.271042985084,0.293117709357,114,FlexiBO+GP-Ratio,0.0231547776471,192.4,114.0,0.427057447935
715,Deepspeech,0.0,0.268166021136,0.271682665544,115,FlexiBO+GP-Ratio,0.00822114614008,192.4,115.0,0.427057447935
716,Deepspeech,0.0,0.418666253553,0.35935894363,116,FlexiBO+GP-Ratio,0.0230602152156,192.4,116.0,0.427051515971
717,Deepspeech,0.0,0.275462291824,0.357459181344,117,FlexiBO+GP-Ratio,0.0139775823073,192.4,117.0,0.427051515971
718,Deepspeech,5.2,0.381820503135,0.282641246294,118,FlexiBO+GP-Ratio,0.0204958913161,197.6,118.0,0.427051515971
719,Deepspeech,0.0,0.275927937248,0.34293619717,119,FlexiBO+GP-Ratio,0.0329037273589,197.6,119.0,0.427051515971
720,Deepspeech,5.2,0.225129886632,0.323688236204,120,FlexiBO+GP-Ratio,0.0169232878972,202.8,120.0,0.427051515971
721,Deepspeech,0.0,0.250891807728,0.309118693617,121,FlexiBO+GP-Ratio,0.044183151469,202.8,121.0,0.427051515971
722,Deepspeech,0.0,0.293059554463,0.315951223935,122,FlexiBO+GP-Ratio,0.017653442605,202.8,122.0,0.427051515971
723,Deepspeech,5.2,0.245488389279,0.338457604561,123,FlexiBO+GP-Ratio,0.04014061677,208.0,123.0,0.427051515971
724,Deepspeech,0.0,0.261158108843,0.435092927676,124,FlexiBO+GP-Ratio,0.0296682820946,208.0,124.0,0.427051515971
725,Deepspeech,5.2,0.292073337404,0.278985676061,125,FlexiBO+GP-Ratio,0.00440931970638,213.2,125.0,0.427051515971
726,Deepspeech,0.0,0.232017996678,0.275187415754,126,FlexiBO+GP-Ratio,0.00373456631556,213.2,126.0,0.427051515971
727,Deepspeech,0.0,0.284473930782,0.310414409088,127,FlexiBO+GP-Ratio,0.0265154450341,213.2,127.0,0.427051515971
728,Deepspeech,0.0,0.232384082373,0.360314419898,128,FlexiBO+GP-Ratio,0.0382660007844,213.2,128.0,0.427051515971
729,Deepspeech,0.0,0.247942809314,0.308155973247,129,FlexiBO+GP-Ratio,0.0356959067732,213.2,129.0,0.427051515971
730,Deepspeech,5.2,0.34868321188,0.407009174953,130,FlexiBO+GP-Ratio,0.0486907866755,218.4,130.0,0.427051515971
731,Deepspeech,0.0,0.265164209382,0.430068852769,131,FlexiBO+GP-Ratio,0.0365138536252,218.4,131.0,0.427051515971
732,Deepspeech,5.2,0.336790311421,0.30823898884,132,FlexiBO+GP-Ratio,0.0164551277602,223.6,132.0,0.427051515971
733,Deepspeech,5.2,0.261600146796,0.407375402798,133,FlexiBO+GP-Ratio,0.00800678217333,228.8,133.0,0.427051515971
734,Deepspeech,0.0,0.280315422358,0.401712189096,134,FlexiBO+GP-Ratio,0.0391420645012,228.8,134.0,0.427051515971
735,Deepspeech,0.0,0.366242167785,0.277807856447,135,FlexiBO+GP-Ratio,0.00770374958647,228.8,135.0,0.427051515971
736,Deepspeech,0.0,0.258662370149,0.283213852443,136,FlexiBO+GP-Ratio,0.0193527029993,228.8,136.0,0.427051515971
737,Deepspeech,0.0,0.245966549231,0.266961939545,137,FlexiBO+GP-Ratio,0.0162801689236,228.8,137.0,0.427051515971
738,Deepspeech,0.0,0.331556585699,0.396798852797,138,FlexiBO+GP-Ratio,0.0241260825016,228.8,138.0,0.42644075053
739,Deepspeech,0.0,0.18062964681,0.286299384356,139,FlexiBO+GP-Ratio,0.0341455727532,228.8,139.0,0.42644075053
740,Deepspeech,5.2,0.266594518083,0.326915710129,140,FlexiBO+GP-Ratio,0.0160489780793,234.0,140.0,0.400314422361
741,Deepspeech,0.0,0.294363582525,0.319842634863,141,FlexiBO+GP-Ratio,0.0364523216839,234.0,141.0,0.400314422361
742,Deepspeech,5.2,0.283347874661,0.350042270154,142,FlexiBO+GP-Ratio,0.0102719744999,239.2,142.0,0.400314422361
743,Deepspeech,0.0,0.248717658954,0.312860891949,143,FlexiBO+GP-Ratio,0.000491449134674,239.2,143.0,0.400314422361
744,Deepspeech,0.0,0.266445518765,0.305340768428,144,FlexiBO+GP-Ratio,0.0197505886166,239.2,144.0,0.400314422361
745,Deepspeech,0.0,0.26051149731,0.313865618662,145,FlexiBO+GP-Ratio,0.0163366734311,239.2,145.0,0.400314422361
746,Deepspeech,0.0,0.2946057968,0.35475003585,146,FlexiBO+GP-Ratio,0.0322537096314,239.2,146.0,0.400314422361
747,Deepspeech,0.0,0.327824014419,0.408440072591,147,FlexiBO+GP-Ratio,0.00327337097586,239.2,147.0,0.400314422361
748,Deepspeech,0.0,0.288727352501,0.393769752444,148,FlexiBO+GP-Ratio,0.0238654327533,239.2,148.0,0.400314422361
749,Deepspeech,0.0,0.289590270215,0.293589132495,149,FlexiBO+GP-Ratio,0.0122045359685,239.2,149.0,0.400314422361
750,Deepspeech,0.0,0.264190286258,0.270344115812,150,FlexiBO+GP-Ratio,0.0270309872281,239.2,150.0,0.400314422361
751,Deepspeech,0.0,0.359020405756,0.349688861,151,FlexiBO+GP-Ratio,0.0309348414814,239.2,151.0,0.400314422361
752,Deepspeech,0.0,0.232637244282,0.341357115181,152,FlexiBO+GP-Ratio,0.00743548230958,239.2,152.0,0.400314422361
753,Deepspeech,0.0,0.250991023477,0.284287786273,153,FlexiBO+GP-Ratio,0.00564298699699,239.2,153.0,0.400314422361
754,Deepspeech,5.2,0.283341976138,0.366987567376,154,FlexiBO+GP-Ratio,0.00040998107265,244.4,154.0,0.400314422361
755,Deepspeech,0.0,0.25235918511,0.298559608022,155,FlexiBO+GP-Ratio,0.0267155786477,244.4,155.0,0.400314422361
756,Deepspeech,0.0,0.328052008455,0.330070204718,156,FlexiBO+GP-Ratio,0.022830537118,244.4,156.0,0.400314422361
757,Deepspeech,0.0,0.286529825846,0.272135564832,157,FlexiBO+GP-Ratio,0.0300578516187,244.4,157.0,0.400314422361
758,Deepspeech,0.0,0.294046180917,0.341811760918,158,FlexiBO+GP-Ratio,0.0248824886493,244.4,158.0,0.400314422361
759,Deepspeech,5.2,0.318168841845,0.318200553212,159,FlexiBO+GP-Ratio,0.00624085740228,249.6,159.0,0.400314422361
760,Deepspeech,5.2,0.289903674225,0.388619412711,160,FlexiBO+GP-Ratio,0.0259197010172,254.8,160.0,0.400314422361
761,Deepspeech,5.2,0.265267442382,0.286009759533,161,FlexiBO+GP-Ratio,0.0165653297239,260.0,161.0,0.400314422361
762,Deepspeech,0.0,0.321926550021,0.403039520109,162,FlexiBO+GP-Ratio,0.0216192895892,260.0,162.0,0.400314422361
763,Deepspeech,0.0,0.323436211846,0.335129780349,163,FlexiBO+GP-Ratio,0.0232982844271,260.0,163.0,0.400314422361
764,Deepspeech,0.0,0.302035230667,0.269997022316,164,FlexiBO+GP-Ratio,0.0319765305963,260.0,164.0,0.400314422361
765,Deepspeech,0.0,0.386228259475,0.277087686673,165,FlexiBO+GP-Ratio,0.0381127068626,260.0,165.0,0.400314422361
766,Deepspeech,0.0,0.296530134026,0.309973198178,166,FlexiBO+GP-Ratio,0.0337888669096,260.0,166.0,0.400314422361
767,Deepspeech,0.0,0.40158734743,0.271844595286,167,FlexiBO+GP-Ratio,0.0318630360105,260.0,167.0,0.400314422361
768,Deepspeech,0.0,0.393061919271,0.430098982495,168,FlexiBO+GP-Ratio,0.00598352626484,260.0,168.0,0.400314422361
769,Deepspeech,0.0,0.39682617735,0.326807304702,169,FlexiBO+GP-Ratio,0.0236827058213,260.0,169.0,0.400314422361
770,Deepspeech,0.0,0.298455349193,0.234089520834,170,FlexiBO+GP-Ratio,0.0230224288897,260.0,170.0,0.400314422361
771,Deepspeech,5.2,0.243906229232,0.301431142123,171,FlexiBO+GP-Ratio,0.00684116862908,265.2,171.0,0.377252952856
772,Deepspeech,5.2,0.240460538279,0.28692320536,172,FlexiBO+GP-Ratio,0.0458034472406,270.4,172.0,0.377252952856
773,Deepspeech,0.0,0.383315258368,0.329052265181,173,FlexiBO+GP-Ratio,0.0386905935738,270.4,173.0,0.377252952856
774,Deepspeech,0.0,0.284937050877,0.324826263247,174,FlexiBO+GP-Ratio,0.0264332779215,270.4,174.0,0.377252952856
775,Deepspeech,5.2,0.259429900548,0.276469073979,175,FlexiBO+GP-Ratio,0.00287876057578,275.6,175.0,0.377252952856
776,Deepspeech,0.0,0.273289999212,0.320933677551,176,FlexiBO+GP-Ratio,0.0107748364386,275.6,176.0,0.377252952856
777,Deepspeech,0.0,0.254906092373,0.256322205267,177,FlexiBO+GP-Ratio,0.0108458114327,275.6,177.0,0.377252952856
778,Deepspeech,5.2,0.290187466209,0.245571496689,178,FlexiBO+GP-Ratio,0.009672979339,280.8,178.0,0.376789600335
779,Deepspeech,5.2,0.275003157708,0.362112779495,179,FlexiBO+GP-Ratio,0.0332460928284,286.0,179.0,0.376700714734
780,Deepspeech,5.2,0.241392466969,0.300464181003,180,FlexiBO+GP-Ratio,0.0167014816829,291.2,180.0,0.376700714734
781,Deepspeech,0.0,0.289505158247,0.327562283405,181,FlexiBO+GP-Ratio,0.00761379778812,291.2,181.0,0.376700714734
782,Deepspeech,5.2,0.364907026897,0.338764506363,182,FlexiBO+GP-Ratio,0.0173596566078,296.4,182.0,0.376700714734
783,Deepspeech,5.2,0.306800481822,0.310071095064,183,FlexiBO+GP-Ratio,0.0158808797758,301.6,183.0,0.376700714734
784,Deepspeech,0.0,0.289101725881,0.348501966572,184,FlexiBO+GP-Ratio,0.0436066453447,301.6,184.0,0.376700714734
785,Deepspeech,5.2,0.337075956581,0.274337224209,185,FlexiBO+GP-Ratio,0.0280607302775,306.8,185.0,0.376700714734
786,Deepspeech,5.2,0.337583480852,0.35634851188,186,FlexiBO+GP-Ratio,0.0125539895558,312.0,186.0,0.376700714734
787,Deepspeech,0.0,0.23678240502,0.305036020607,187,FlexiBO+GP-Ratio,0.0186862066471,312.0,187.0,0.376700714734
788,Deepspeech,0.0,0.267422602091,0.299621327892,188,FlexiBO+GP-Ratio,0.0140871759523,312.0,188.0,0.376700714734
789,Deepspeech,0.0,0.224799208953,0.270449488848,189,FlexiBO+GP-Ratio,0.0269620960399,312.0,189.0,0.376700714734
790,Deepspeech,0.0,0.370349536024,0.432078602984,190,FlexiBO+GP-Ratio,0.0146634456132,312.0,190.0,0.376600517074
791,Deepspeech,0.0,0.267444758038,0.325277618023,191,FlexiBO+GP-Ratio,0.0462553165148,312.0,191.0,0.376600517074
792,Deepspeech,0.0,0.376330923629,0.319562661127,192,FlexiBO+GP-Ratio,0.000788809336665,312.0,192.0,0.376600517074
793,Deepspeech,0.0,0.250663856937,0.290251985614,193,FlexiBO+GP-Ratio,0.0375558806056,312.0,193.0,0.376600517074
794,Deepspeech,0.0,0.0807694807788,0.295850511507,194,FlexiBO+GP-Ratio,0.0130139397062,312.0,194.0,0.376600517074
795,Deepspeech,0.0,0.243132557271,0.355285078763,195,FlexiBO+GP-Ratio,0.0447252667989,312.0,195.0,0.306284032243
796,Deepspeech,0.0,0.265054547596,0.31741083543,196,FlexiBO+GP-Ratio,0.01720665212,312.0,196.0,0.306284032243
797,Deepspeech,0.0,0.292055957864,0.381119602209,197,FlexiBO+GP-Ratio,0.0321723245468,312.0,197.0,0.306284032243
798,Deepspeech,0.0,0.234981049597,0.307137973482,198,FlexiBO+GP-Ratio,0.029973227028,312.0,198.0,0.306284032243
799,Deepspeech,0.0,0.245884784547,0.375865942574,199,FlexiBO+GP-Ratio,0.0166235959202,312.0,199.0,0.306284032243
800,Deepspeech,5.2,0.19485481852,0.29363795412,0,FlexiBO+GP-No Cost,0.0,5.2,0.0,0.65
801,Deepspeech,5.2,0.20908330346,0.353918431416,1,FlexiBO+GP-No Cost,0.044516612808,10.4,1.0,0.431276002379
802,Deepspeech,5.2,0.241729155889,0.389700563091,2,FlexiBO+GP-No Cost,0.00694721699119,15.6,2.0,0.431276002379
803,Deepspeech,5.2,0.22134045132,0.333776545207,3,FlexiBO+GP-No Cost,0.00589507311837,20.8,3.0,0.431276002379
804,Deepspeech,5.2,0.336051146035,0.372982308857,4,FlexiBO+GP-No Cost,0.000642662810702,26.0,4.0,0.431276002379
